t(s),Total retention volume 8,Total retention volume 7,Total retention volume 6,Total solute volume 8,Total solute volume 7,Total solute volume 6,Total 2 volume 8,Total 1 volume 8,Total 1 volume 7,Total 1 volume 6,Flux surface 10: solute
5924006.916124236,3.8820352430255355e+18,128527863431624.9,183109214174907.5,4364488800722381.5,128522516338231.64,166978888436236.9,3.2719715987870986e+18,6.056991554377444e+17,5347093393.1380005,16130325738669.81,-2894400.006574431
6526407.60773666,4.1497963508201754e+18,140688987550696.97,200923065268819.6,4415178951613349.0,140683126261925.95,183098467123084.8,3.5030053667267395e+18,6.423758051418484e+17,5861288771.053309,17824598145734.496,-2915700.2582495976
7189048.368510326,4.432063874194182e+18,153260959968296.3,219365206694774.8,4466768688384983.5,153254565674504.47,199764979742207.25,3.746773120238661e+18,6.808239852670751e+17,6394293792.049877,19600226952567.438,-2934491.264200462
7917953.20536136,4.728997580263339e+18,166182806166444.62,238348263118373.47,4519116105251198.0,166175862448134.03,216896504437426.28,4.0034417056308454e+18,7.210367585272449e+17,6943718310.554811,21451758680946.758,-2951016.388097729
8719748.525897495,5.040693888249913e+18,179386168681230.25,257774095860722.8,4572049282695139.0,179378661822650.44,234401375450400.53,4.2731264549700675e+18,7.62995383997128e+17,7506858579.881813,23372720410322.094,-2965448.925605864
9601723.378487246,5.367190834369167e+18,192796336025136.28,277535241894948.9,4625369624131955.0,192788255288896.78,252179546017942.97,4.5558954336091643e+18,8.066700311358419e+17,8080736239.29769,25355695877005.984,-2977906.3986808658
10571895.71633597,5.708476579353086e+18,206333670097958.7,297516934398628.7,4678856425549735.0,206325007944309.16,270124485217759.88,4.851776669601322e+18,8.52021053326159e+17,8662153649.607769,27392449180868.266,-2988462.0811530785
11639085.287969569,6.064501504493219e+18,219915401167422.8,317599661687814.56,4732272629203181.0,219906153402920.7,288125566720966.44,5.160768402839324e+18,8.990008290247205e+17,9247764501.789667,29474094966846.992,-2997154.4738337607
12812993.816766527,6.435193681909298e+18,233457726760011.6,337662174056316.7,4785371607688423.0,233447892602710.28,306070863727024.1,5.482852173779391e+18,9.475561365222871e+17,9834157300.829954,31591310329291.984,-3003995.4126289636
14104293.19844318,6.820477214504591e+18,246878117909318.4,357584800412319.44,4837904713315959.0,246867699961336.62,323850220567592.44,5.81800832854871e+18,9.976309812425512e+17,10417947981.841297,33734579844727.86,-3008977.382173943
15524722.518287499,7.220292649494355e+18,260097706968587.16,377252894059271.7,4889629223317987.0,260086711091888.4,341358432601660.56,6.166233273022935e+18,1.0491697472480436e+18,10995876699.161652,35894461457611.31,-3012080.4603796205
17087194.77011625,7.634618412343048e+18,273043609985482.94,396560195811058.75,4940316229278294.0,273032045082564.94,358498337907218.6,6.52755759301144e+18,1.1021205031024096e+18,11564902918.350925,38061857903840.695,-3013279.154380662
18805914.247127876,8.063492024212078e+18,285651027706489.94,415411889022657.94,4989757974020919.0,285638905413980.6,375183612559334.94,6.902064003409501e+18,1.1564382628285742e+18,12122292510.306173,40228276463323.82,-3012549.214880427
20000000.0,8.349634939938159e+18,293712132676984.94,427487699667560.25,5021410089268817.0,293699652499669.4,385848558405639.56,7.152147950450492e+18,1.1924655793982953e+18,12480177315.907454,41639141261921.45,-3011410.062419199
