t(s),Total retention volume 8,Total retention volume 7,Total retention volume 6,Total solute volume 8,Total solute volume 7,Total solute volume 6,Total 1 volume 8,Total 2 volume 8,Total 3 volume 7,Total 4 volume 6,Flux surface 10: solute
88497.3267580762,5.842796478145036e+17,6.824466203272082e+16,3.217530041771407e+17,2.8033154590481852e+16,6.824285448761314e+16,3.161997386525795e+17,1.4224376774933126e+17,4.1400272547468954e+17,1807545107736.6584,5553265524561271.0,-435437077677.34955
98347.05943388383,6.088767435824742e+17,7.666636816883986e+16,3.7330498371060224e+17,2.814193223677875e+16,7.66643287116294e+16,3.66669696359362e+17,1.4733194868277453e+17,4.3340286266292166e+17,2039457210390.8528,6635287351240563.0,-485870766353.08295
109181.76537727221,6.339939746041395e+17,8.585617049339213e+16,4.3062551027614515e+17,2.824319612199483e+16,8.58538764305038e+16,4.227344185284928e+17,1.5246692459342976e+17,4.5328385388871514e+17,2294062888354.159,7891091747652874.0,-543478062201.33795
121099.94191499944,6.596846350490632e+17,9.586217334494005e+16,4.941528598452803e+17,2.8337747106047804e+16,9.58596003249399e+16,4.848064159819726e+17,1.5765831880823658e+17,4.7368856913477286e+17,2573020000260.047,9346443863306936.0,-609311958050.7134
134209.9361064994,6.859998137037533e+17,1.0673021461176512e+17,5.643376216666273e+17,2.8426274837111084e+16,1.0672733664077944e+17,5.5330675270138285e+17,1.6291493870892074e+17,4.946586001577222e+17,2877970985776.4336,1.1030868965244408e+16,-684441618782.3655
148630.92971714935,7.129887980602941e+17,1.185021076675097e+17,6.416315642528626e+17,2.8509373189073816e+16,1.1849889716978866e+17,6.28653530951434e+17,1.6824487931311622e+17,5.162345455581048e+17,3210497721234.911,1.2978033301427252e+16,-770187352349.6632
164494.0226888643,7.40699504942474e+17,1.3121491317360826e+17,7.264890860121281e+17,2.8587554779684828e+16,1.3121134107263258e+17,7.112627318456809e+17,1.7365563173329994e+17,5.3845631842948614e+17,3572100975798.822,1.52263541664479e+16,-867212499175.4998
181943.42495775074,7.691788546774243e+17,1.4489871341982064e+17,8.193479190658134e+17,2.8661263687472196e+16,1.4489474927931114e+17,8.015285779552759e+17,1.7915417714835677e+17,5.6136341384159795e+17,3964140509453.1177,1.7819341110538606e+16,-976651449776.1664
201137.76745352583,7.9847308715093e+17,1.5957464736438944e+17,9.206200326093658e+17,2.8730886169536264e+16,1.5957025958491347e+17,8.99813913229708e+17,1.8474706543180128e+17,5.849951355495904e+17,4387779475646.8965,2.080611937965637e+16,-1099381853279.5718
222251.54419887843,8.286280127347092e+17,1.752529067489098e+17,1.0306783485834138e+18,2.8796759454081628e+16,1.7524806282346755e+17,1.0064364545114061e+18,1.9044047708136813e+17,6.093907761992577e+17,4843925442201.787,2.424189407200928e+16,-1236118699797.308
245476.69861876627,8.596892003513043e+17,1.9193071084993146e+17,1.1498425274224042e+18,2.885917883958958e+16,1.9192537768166314e+17,1.1216541408311336e+18,1.96240269402329e+17,6.345897521093882e+17,5333168268072.334,2.818838659126922e+16,-1387363224341.781
271024.3684806429,8.917021469660036e+17,2.0959183573276538e+17,1.2783758299897234e+18,2.8918403627008864e+16,2.095859799775099e+17,1.2456614343383713e+18,2.021520172513285e+17,6.606317260876675e+17,5855755255518.408,3.271439565135241e+16,-1552939026154.5845
294249.5229005308,9.192608230858671e+17,2.250853799230937e+17,1.3929594161540227e+18,2.896594629406221e+16,2.2507906220635382e+17,1.3559902195119734e+18,2.0719389607832006e+17,6.831009807134848e+17,6317716739796.891,3.696919664204882e+16,-1703101872403.37
315363.2996458834,9.431835873973855e+17,2.3871060231300755e+17,1.4951678042566892e+18,2.9004828697513456e+16,2.3870387557474922e+17,1.4542232553412352e+18,2.1153584464849843e+17,7.026429140513708e+17,6726738258419.897,4.094454891545229e+16,-1838725821576.387
338588.45406577125,9.682888776956255e+17,2.5315651433637437e+17,1.605194852199374e+18,2.9043235093961604e+16,2.5314935080075574e+17,1.5597570654918687e+18,2.160554596791363e+17,7.231901829225238e+17,7163535618464.992,4.543778670750183e+16,-1984397846393.8513
359702.23081112385,9.902119483905299e+17,2.6585093576797808e+17,1.7031949386760814e+18,2.907507198570127e+16,2.6584338591605872e+17,1.6535804093516657e+18,2.1997467904784643e+17,7.41162197356987e+17,7549851919860.426,4.9614529324416376e+16,-2114948246255.4197
378896.57330689894,1.0094628074913688e+18,2.770363926750696e+17,1.7905952243110098e+18,2.9101796294964256e+16,2.7702850045711606e+17,1.7371127684257974e+18,2.2339540241382486e+17,7.569656087825784e+17,7892217953589.105,5.3482455885208344e+16,-2231879556725.4536
400010.35005225154,1.0298905573650797e+18,2.8892572505828634e+17,1.884718259449684e+18,2.9128862463514636e+16,2.889174666773924e+17,1.8269008863521738e+18,2.27002477168525e+17,7.737592177330437e+17,8258380894454.689,5.7817373097508184e+16,-2356509235937.542
419204.6925480266,1.0478911946377473e+18,2.9939953369332845e+17,1.9686065626034972e+18,2.915176421484107e+16,2.99390950947354e+17,1.906786890167171e+18,2.3016363980729053e+17,7.885757906156212e+17,8582745974368.936,6.1819672436324584e+16,-2468141461116.933
440318.4692933792,1.0670581329170419e+18,3.105314760082411e+17,2.0589023845538726e+18,2.9175140885992628e+16,3.1052254645980486e+17,1.9926105509898842e+18,2.3351043741068592e+17,8.043725546203647e+17,8929548436595.65,6.629183356399435e+16,-2586571295542.6597
459512.8117891543,1.0839960557926545e+18,3.2033910680637056e+17,2.1393604555141724e+18,2.9195049788123652e+16,3.203298700748367e+17,2.0689496348059105e+18,2.364533058561539e+17,8.183477001483889e+17,9236731533601.824,7.041082070826345e+16,-2692013834193.938
476962.21405804076,1.0990171460443108e+18,3.2900345262908006e+17,2.2111680262131686e+18,2.9212141843510572e+16,3.289939432091641e+17,2.1369713629465334e+18,2.390517357567268e+17,8.307532684440755e+17,9509419915946.125,7.419666326663742e+16,-2786011459890.614
496156.55655381584,1.1151140877802944e+18,3.3824179384691885e+17,2.2885891327040074e+18,2.9229842930957644e+16,3.3823199216356826e+17,2.210180901930636e+18,2.418234372161608e+17,8.440608076331724e+17,9801683350395.723,7.840823077336667e+16,-2885614175944.5693
513605.9588227023,1.1294157320419907e+18,3.4640474271233485e+17,2.357681025736062e+18,2.924510346918858e+16,3.4639468157204666e+17,2.275407961045204e+18,2.4427602872522986e+17,8.558945998475715e+17,10061140287824.35,8.227306469086115e+16,-2974705294650.5674
532800.3013184774,1.1447703698375479e+18,3.551107453279925e+17,2.432174672026796e+18,2.9260974829669156e+16,3.5510040607376576e+17,2.345609007446643e+18,2.468979009117176e+17,8.686114940961556e+17,10339254226946.184,8.65656645801488e+16,-3068896171652.329
550249.7035873638,1.158434158329108e+18,3.6280526506648634e+17,2.498656099429699e+18,2.9274707214495124e+16,3.627946788845985e+17,2.4081565339199227e+18,2.4922223113865238e+17,8.799372199759676e+17,10586181888229.457,9.049956550977629e+16,-3153144743612.3516
569444.0460831389,1.173127710809195e+18,3.7101441763497984e+17,2.570342723892479e+18,2.928904148815424e+16,3.710035667167405e+17,2.475479805075048e+18,2.517117023421193e+17,8.921269669789123e+17,10850918239360.715,9.486291881742883e+16,-3242041046016.4155
586893.4483520254,1.186221253711927e+18,3.782720921152345e+17,2.634326118988581e+18,2.9301482651661148e+16,3.782610060997589e+17,2.5354690786239775e+18,2.539222288929879e+17,9.029975421672772e+17,11086015475131.94,9.885704036459739e+16,-3321574725212.2983
606087.7908478004,1.2003214854130025e+18,3.860182244512956e+17,2.703331502847468e+18,2.931451049763361e+16,3.860068863159454e+17,2.600049527144027e+18,2.56293736362015e+17,9.147132385533599e+17,11338135350845.912,1.0328197570344102e+17,-3405356599393.5137
623537.1931166869,1.2129015251085012e+18,3.928690240802217e+17,2.764932350955849e+18,2.9325848665576892e+16,3.9285746199443104e+17,2.6576039319601423e+18,2.584025087038499e+17,9.25173167739074e+17,11562085790843.656,1.073284189957085e+17,-3480350570130.98
642731.535612462,1.2264656484811756e+18,4.001840963868569e+17,2.831383835410536e+18,2.9337754794197124e+16,4.001722940586568e+17,2.719577094106719e+18,2.6066815960250954e+17,9.364597340844733e+17,11802328199785.328,1.1180674130382422e+17,-3559238795873.4253
660180.9378813484,1.2385803383360338e+18,4.066562354394571e+17,2.8907177742837396e+18,2.9348141735837296e+16,4.0664421964772045e+17,2.77481933027418e+18,2.6268533643431347e+17,9.465468601658828e+17,12015791735649.127,1.1589844400955237e+17,-3629898084422.522
679375.2803771235,1.2516571612568015e+18,4.1357023597769946e+17,2.9547416219096e+18,2.93590761273977e+16,4.135579911115454e+17,2.834318800414654e+18,2.6485539378464947e+17,9.574426913447461e+17,12244866153538.174,1.2042282149494592e+17,-3704137261331.1665
696824.68264601,1.263347767466812e+18,4.1969011799281056e+17,3.011922431232997e+18,2.9368635822446244e+16,4.196776695192383e+17,2.887368969425748e+18,2.6678962699167763e+17,9.671895046526742e+17,12448473571627.41,1.2455346180725427e+17,-3770683684202.9717
716019.025141785,1.27597931204013e+18,4.2623104145078886e+17,3.073642014730117e+18,2.9378721754236944e+16,4.262183743953327e+17,2.9445246869167857e+18,2.6887287374987533e+17,9.777277165360193e+17,12667055456884.836,1.2911732781332821e+17,-3840530005757.906
733468.4274106715,1.287281506895885e+18,4.3202326591165824e+17,3.128780253438691e+18,2.9387556654961736e+16,4.320104045062971e+17,2.9954990125208545e+18,2.7073159845437152e+17,9.871623517865481e+17,12861405361512.94,1.3328124091784328e+17,-3903192702557.587
752662.7699064466,1.299504249824518e+18,4.382171465582174e+17,3.188314848383839e+18,2.939689655914975e+16,4.3820407642443174e+17,3.050436140039581e+18,2.7273561487765856e+17,9.973717383876933e+17,13070133784742.654,1.3787870834425282e+17,-3968905213508.3364
770112.172175333,1.3104491098106235e+18,4.437045565047686e+17,3.2415169648317865e+18,2.9405092200221944e+16,4.436913007136135e+17,3.0994461513850414e+18,2.7452527204305162e+17,1.0065187455673403e+18,13255791155104.646,1.4207081344674334e+17,-4027913894252.5635
789306.5146711081,1.3222949467802954e+18,4.495755372415428e+17,3.2989809829199247e+18,2.9413772014791856e+16,4.495620819736164e+17,3.1522843830748723e+18,2.7645665017448525e+17,1.0164245245910281e+18,13455267926609.73,1.4669659984504787e+17,-4089748366958.3706
806755.9169399946,1.3329097336261893e+18,4.547792931298957e+17,3.3503487692868705e+18,2.942140046409957e+16,4.547656603660731e+17,3.1994364330766756e+18,2.7818285988311722e+17,1.0253054732789669e+18,13632763823401.809,1.5091233621020765e+17,-4145328599891.984
825950.2594357696,1.3444067066180467e+18,4.6034827460282125e+17,3.405838824225653e+18,2.9429492720344684e+16,4.6033445108609043e+17,3.250277311341763e+18,2.8004736452169085e+17,1.0349298493760138e+18,13823516732131.605,1.5556151288389526e+17,-4204116739080.56
847064.0361811222,1.3568454768000333e+18,4.6629627665780634e+17,3.4657050024835057e+18,2.9438055053124012e+16,4.66282248496583e+17,3.3050163324623114e+18,2.8205863561265885e+17,1.0453487861342496e+18,14028161225209.459,1.6068867002118928e+17,-4265848859312.5527
866258.3786768973,1.367987940058357e+18,4.71559397930425e+17,3.519159747705957e+18,2.9445573998085596e+16,4.715451879379098e+17,3.3538009773523164e+18,2.8385556029946947e+17,1.0546868057608077e+18,14209992515565.545,1.6535877035363747e+17,-4321458263865.9243
887372.1554222498,1.380052352063898e+18,4.771839911474648e+17,3.576855802882451e+18,2.9453543368553036e+16,4.771695859866343e+17,3.406349550905284e+18,2.8579567136630966e+17,1.0648031373290295e+18,14405160830731.61,1.7050625197717322e+17,-4379283967812.3525
906566.4979180249,1.390866648191856e+18,4.8216367551654304e+17,3.6283931366310477e+18,2.9460552087801864e+16,4.8214909686403834e+17,3.4532004146806676e+18,2.875303751137688e+17,1.0738757209902807e+18,14578652505436.494,1.7519272195037843e+17,-4431432980725.637
927680.2746633774,1.402583887391607e+18,4.8748869511549254e+17,3.684044100128753e+18,2.946799233625685e+16,4.87473930148639e+17,3.5036882998012e+18,2.89404841945071e+17,1.0837110531102693e+18,14764966853087.686,1.803558003275671e+17,-4485629002902.605
946874.6171591525,1.4130933615931105e+18,4.922057742814154e+17,3.7337742122347827e+18,2.947454470730808e+16,4.921908436157479e+17,3.548719640315349e+18,2.910820501451368e+17,1.0925367667406574e+18,14930665667783.488,1.850545719194429e+17,-4534567853316.922
967988.3939045051,1.4244875854514179e+18,4.9725310742327366e+17,3.787497162888339e+18,2.9481510554643732e+16,4.97237998719414e+17,3.597268129094091e+18,2.9289575002838886e+17,1.1021103248683963e+18,15108703860040.1,1.9022903379425978e+17,-4585403158988.181
987182.7364002801,1.4347130329095037e+18,5.017266600858757e+17,3.8355231960996675e+18,2.948765289745686e+16,5.0171139296978925e+17,3.640586713674851e+18,2.9451965150972006e+17,1.11070572850232e+18,15267116087062.082,1.9493648242482003e+17,-4631366238704.352
1008296.5131456327,1.4458058153784532e+18,5.0651634192964346e+17,3.887427650513047e+18,2.9494191539240268e+16,5.0650090451694714e+17,3.687309077065978e+18,2.9627691940133357e+17,1.1200347044378656e+18,15437412696412.758,2.001185734470728e+17,-4679091013423.074
1027490.8556414078,1.4557658493632133e+18,5.1076383098505446e+17,3.9338460168532736e+18,2.9499963918156876e+16,5.1074824197851245e+17,3.7290145480685133e+18,2.978512459381366e+17,1.1284146395069193e+18,15589006541093.385,2.048314687847538e+17,-4722296379121.404
1048604.6323867603,1.4665765466400259e+18,5.1531420182192403e+17,3.9840342897501614e+18,2.9506116299689132e+16,5.1529844976608006e+17,3.7740164471753236e+18,2.995559532989916e+17,1.1375144770413322e+18,15752055844357.482,2.100178425748299e+17,-4767142397311.481
1067798.9748825354,1.4762879018541821e+18,5.193516145996463e+17,4.0289350151977836e+18,2.9511553566026292e+16,5.193357173354938e+17,3.81420171024129e+18,3.010840448673853e+17,1.1456923034207487e+18,15897264152041.303,2.147333049564844e+17,-4807792195271.995
1088912.751627888,1.4868339141956905e+18,5.236777177068178e+17,4.077487894708865e+18,2.9517355156898004e+16,5.236616642286861e+17,3.8575671361073746e+18,3.0273965565509126e+17,1.154576903383694e+18,16053478132191.41,2.1992075860148326e+17,-4850602432648.36
1112137.9060477759,1.4982751710385661e+18,5.2830561544056115e+17,4.1299342514510536e+18,2.9523531557907464e+16,5.282893941549857e+17,3.904307432205183e+18,3.045313744690437e+17,1.164220265011603e+18,16221285574919.523,2.256268192458714e+17,-4895298237751.908
1133251.6827931285,1.508548637572933e+18,5.324055471464402e+17,4.176809464511153e+18,2.9528984415179708e+16,5.323891766064545e+17,3.9459968907806244e+18,3.0613666894743917e+17,1.1728829842103086e+18,16370539984248.088,2.3081257373052867e+17,-4935981789771.167
1156476.8372130163,1.5197001676715118e+18,5.367941273898714e+17,4.227468565028741e+18,2.9534796626517028e+16,5.367775964347609e+17,3.990953466114056e+18,3.0787502951401434e+17,1.1822903415309752e+18,16530955111316.4,2.3651509891468467e+17,-4977852942395.659
1177590.613958369,1.5297181762220385e+18,5.406843207482958e+17,4.272766172459783e+18,2.953993346169834e+16,5.4066764704165645e+17,4.031069823374171e+18,3.0943337927221056e+17,1.1907448634881203e+18,16673706639941.848,2.4169634908561133e+17,-5016012263960.706
1200815.7683782568,1.5405978016527007e+18,5.4485113853746195e+17,4.32174328704771e+18,2.95454150505589e+16,5.44834311318831e+17,4.0743508522220897e+18,3.11121890077986e+17,1.1999304965241472e+18,16827218631621.72,2.4739243482561776e+17,-5055274601112.48
1221929.5451236095,1.550375797660078e+18,5.485469116056273e+17,4.365555476103381e+18,2.9550264536399476e+16,5.4852994770983763e+17,4.112988782986887e+18,3.126363295052678e+17,1.2081892036183933e+18,16963895789133.479,2.525666931164836e+17,-5091107679401.813
1245154.6995434973,1.56099965452724e+18,5.5250802403569894e+17,4.412948042867752e+18,2.9555444985396252e+16,5.52490913079847e+17,4.1546942646710006e+18,3.142781535551822e+17,1.217166055986657e+18,17110955853048.098,2.5825377819674602e+17,-5127968298382.42
1266268.47628885,1.5705516447788342e+18,5.56023341275893e+17,4.4553602291273984e+18,2.956003234586238e+16,5.5600609932324666e+17,4.191941376055211e+18,3.1575142275788077e+17,1.225240189675102e+18,17241952647174.996,2.6341885307217814e+17,-5161656133309.41
1289493.6307087378,1.5809343923175153e+18,5.597933856921372e+17,4.501258568115653e+18,2.956493764283863e+16,5.5977600271655763e+17,4.232163885778417e+18,3.1734942156454426e+17,1.2340200331101345e+18,17382975580656.578,2.690946823372388e+17,-5196303623336.156
1310607.4074540904,1.5902731220001661e+18,5.631409823707042e+17,4.5423499440920105e+18,2.956928515463668e+16,5.63123473716378e+17,4.268101299184443e+18,3.1878400358007226e+17,1.2419198332654438e+18,17508654325746.896,2.7424864490756445e+17,-5228011336297.947
1333832.5618739782,1.6004280731081324e+18,5.667312698574865e+17,4.5868210837781627e+18,2.9573937998208084e+16,5.667136258883974e+17,4.306910100931919e+18,3.203407640833381e+17,1.2505133710265823e+18,17643969089990.01,2.7991098284623674e+17,-5261271286144.619
1359380.2317358549,1.6114606701863895e+18,5.705768700597528e+17,4.634907335526984e+18,2.9578907425324724e+16,5.705590805807293e+17,4.348776581910543e+18,3.22028327485713e+17,1.2598534352753344e+18,17789479022400.52,2.861307536164367e+17,-5295804922515.567
1382605.3861557427,1.621379486751353e+18,5.739865736203914e+17,4.677918616344792e+18,2.9583307036848812e+16,5.7396865462027834e+17,4.3861421403873864e+18,3.235425238582249e+17,1.268253655856271e+18,17919000113711.758,2.9177647595740666e+17,-5327604338285.535
1408153.0560176193,1.63216020131036e+18,5.776408582526618e+17,4.72444942044148e+18,2.9588010678189304e+16,5.776227999012454e+17,4.426472527652669e+18,3.251847843192603e+17,1.2773874063129024e+18,18058351415887.17,2.979768927888121e+17,-5359986515327.607
1431378.2104375071,1.6418562595594127e+18,5.808828468541514e+17,4.766087889912519e+18,2.9592178653254764e+16,5.808646643998079e+17,4.4624836867620884e+18,3.26658995048892e+17,1.2856050858572718e+18,18182454344410.2,3.036042031504357e+17,-5389841069982.846
1456925.8802993838,1.6523991203905032e+18,5.843596840719654e+17,4.811154520634466e+18,2.9596638845224144e+16,5.843413680202889e+17,4.501371102791262e+18,3.2825865135722106e+17,1.2945438301880614e+18,18316051676313.3,3.0978341784319514e+17,-5420237992085.092
1480151.0347192716,1.6618846362371187e+18,5.874460608747031e+17,4.851499917135066e+18,2.9600594387910228e+16,5.874276257839775e+17,4.536109170199863e+18,3.296952220985822e+17,1.3025888197506322e+18,18435090725438.473,3.1539074693520557e+17,-5448303928357.362
1505698.7045811482,1.6722024689267333e+18,5.9075813160167e+17,4.895186531074036e+18,2.9604831004012696e+16,5.907395682949075e+17,4.573639368963882e+18,3.3125473192513286e+17,1.311342905997589e+18,18563306762715.496,3.21547162110159e+17,-5476876209796.798
1528923.859001036,1.6814886240335555e+18,5.93699915659428e+17,4.934312498278227e+18,2.9608591210265404e+16,5.936812380524548e+17,4.607179340746457e+18,3.3265580136825325e+17,1.3192242314550356e+18,18677606972599.355,3.271331575317822e+17,-5503295067242.244
1554471.5288629127,1.6915931850007516e+18,5.968587658705107e+17,4.976696884432473e+18,2.9612621965155644e+16,5.968399650868785e+17,4.643431484933404e+18,3.3417740881688474e+17,1.3278031542186898e+18,18800783633461.23,3.3326539949907046e+17,-5530187858609.173
1577696.6832828005,1.7006902422386097e+18,5.996659966787416e+17,5.014671530986418e+18,2.9616202096143692e+16,5.996470860353622e+17,4.675842630629437e+18,3.35544932436428e+17,1.3355291077060324e+18,18910643380202.516,3.3882890035698406e+17,-5555087866328.346
1603244.3531446771,1.7105922801469135e+18,6.026798323328143e+17,5.0558071382115e+18,2.96200424755281e+16,6.026608032979569e+17,4.710871626810331e+18,3.370306798757211e+17,1.3439415577956628e+18,19029034856497.99,3.4493551140116275e+17,-5581094206196.151
1631346.7899927415,1.7213615098005934e+18,6.059125351163859e+17,5.100335059569316e+18,2.9624154339865664e+16,6.0589337862099e+17,4.748698296321699e+18,3.3864328745786797e+17,1.3530940680028544e+18,19156495395888.26,3.516367632476189e+17,-5607931716278.11
1656894.4598546182,1.7310525719204552e+18,6.08781299605481e+17,5.140196030328598e+18,2.9627802552026776e+16,6.087620295615387e+17,4.782481722532271e+18,3.4009182682191795e+17,1.361332942546497e+18,19270043942042.883,3.577143077963305e+17,-5632992782017.023
1684996.8967026826,1.7415961762678144e+18,6.118600204094655e+17,5.183364890103175e+18,2.9631711935664836e+16,6.118406280600744e+17,4.818981904254036e+18,3.416647228904104e+17,1.3702997414417352e+18,19392349390279.95,3.643829858491478e+17,-5658202583052.135
1710544.5665645592,1.7510872506713603e+18,6.14593718419231e+17,5.222025978620393e+18,2.963518309723505e+16,6.145742170587727e+17,4.851595496153683e+18,3.430781270348402e+17,1.3783739405392888e+18,19501360456275.184,3.704304824667205e+17,-5681770329224.897
1738647.0034126237,1.7614168030656264e+18,6.175293789260297e+17,5.263914008731621e+18,2.9638905747300936e+16,6.175097600829642e+17,4.886848417000572e+18,3.446134909246878e+17,1.3871644063936207e+18,19618843064903.742,3.7706559173105946e+17,-5705475847043.869
1764194.6732745003,1.7707180035645888e+18,6.201375527711114e+17,5.301443481341257e+18,2.96422134691473e+16,6.201178291634085e+17,4.918361267942872e+18,3.459936610937957e+17,1.3950821290016415e+18,19723607703513.305,3.830822133983872e+17,-5727670474580.959
1792297.1101225647,1.7808441621558863e+18,6.229401550714419e+17,5.34212272374722e+18,2.9645763540698788e+16,6.229203184977761e+17,4.952439787940058e+18,3.474934925648225e+17,1.4037049060503498e+18,19836573665799.004,3.8968293580715686e+17,-5749993172331.502
1817844.7799844414,1.7899648112028644e+18,6.254314946493859e+17,5.378583584332828e+18,2.964892004961197e+16,6.254115572905386e+17,4.982915575536073e+18,3.488421748853329e+17,1.4114737162679373e+18,19937358846712.066,3.956680087967624e+17,-5770922972734.767
1845947.2168325058,1.7998973433355249e+18,6.281074265343615e+17,5.418099346562647e+18,2.9652309836429996e+16,6.280873805156964e+17,5.015865988514034e+18,3.503082977559247e+17,1.4199367357431514e+18,20046018664926.375,4.022333580486205e+17,-5792664810701.42
