t(s),Total retention volume 8,Total retention volume 7,Total retention volume 6,Total solute volume 8,Total solute volume 7,Total solute volume 6,Total 2 volume 8,Total 1 volume 8,Total 1 volume 7,Total 1 volume 6,Flux surface 10: solute
245227.1214393102,5.911223062312945e+18,1.7746819318834003e-08,-3.2816343713749316e-08,2220606423847118.2,1.7745610235989577e-08,-2.1934653725016425e-08,4.919436972519946e+18,9.895654833691036e+17,1.2090828444604956e-12,-1.0881689988732855e-08,5.526956551605192e-16
279749.8335832412,6.333715291354189e+18,5.589613691791646e-07,2.3578271429340772e-07,2338181694530364.5,5.589221318424325e-07,1.5937402889506435e-07,5.273893194458033e+18,1.0574839152016376e+18,3.9237336731643654e-11,7.640868539834344e-08,-8.036049390448712e-16
317724.81694156537,6.771287324079965e+18,1.653292129125992e-07,3.742021124641379e-07,2456029724133813.5,1.6531740515648712e-07,2.496613212264767e-07,5.641338564593582e+18,1.1274927297622706e+18,1.18077561122535e-11,1.2454079123766091e-07,-8.380109454635218e-15
359497.2986357219,7.225491590846012e+18,-2.0453223120002005e-06,-8.230813457024507e-07,2574388576680740.5,-2.0451783276823627e-06,-5.560093821476963e-07,6.023102877066883e+18,1.1998143252024282e+18,-1.439843178433754e-10,-2.670719635547532e-07,-5.665158743394183e-15
405447.02849929413,7.69787540178981e+18,-2.7480346421291944e-06,-2.8620213718143383e-06,2693456533975937.5,-2.7478416261564552e-06,-1.917745951737161e-06,6.420516018996795e+18,1.2746659262590505e+18,-1.930159727354204e-10,-9.442754200771767e-07,5.906280059570596e-14
455991.7313492236,8.190001029719748e+18,4.6947101264245336e-06,3.140125829810371e-07,2813399881060599.5,4.694378535609322e-06,2.2236807998566206e-07,6.83492488764273e+18,1.352262742195971e+18,3.315908152209629e-10,9.164450299537465e-08,1.2165855444126153e-13
511590.904484146,8.703462094998542e+18,1.6541092038575633e-05,1.470170366097584e-05,2934358666091695.5,1.653993508569512e-05,9.895809590197344e-06,7.267707287352047e+18,1.4328204489804122e+18,1.156952880515874e-09,4.805894070778505e-06,-2.83553568718042e-13
572749.9949325606,9.239897474607546e+18,-6.406263174887432e-06,1.0438150472723642e-05,3056451043319189.5,-6.405808027546308e-06,6.9472887305112944e-06,7.720283815804598e+18,1.51655720775959e+18,-4.551473411150418e-10,3.490861742212334e-06,-9.517706598483747e-13
640024.9944258167,9.801003563557462e+18,-7.62547946513066e-05,-7.023805504314905e-05,3179776606834070.0,-7.624947900185875e-05,-4.74688418569443e-05,8.194128424429214e+18,1.6036953625214108e+18,-5.315649447946148e-09,-2.2769213186204724e-05,1.6600812824368966e-12
714027.4938683985,1.0388545464279532e+19,1.0139103957680674e-05,-6.438023174461428e-05,3304418993624005.5,1.0138392105392304e-05,-4.2748008243538025e-05,8.690778129849038e+18,1.6944629154367944e+18,7.118522883598456e-10,-2.1632223501076315e-05,5.627886498952037e-12
795430.2432552384,1.1004367514281708e+19,0.00035719887236904655,0.0003988911284868328,3430447949550215.0,0.000357174032814023,0.00026966831940695274,9.211842217057709e+18,1.789094849274303e+18,2.4839555023480233e-08,0.00012922280907987983,-1.4483041922890779e-11
884973.2675807623,1.1650403452436238e+19,-5.906891229889458e-05,0.00033052885478361424,3557920994981591.0,-5.906486194814844e-05,0.00021768531371733815,9.759011184557779e+18,1.8878343468834798e+18,-4.050350746087026e-09,0.00011284354106627623,-3.4115983441035457e-11
983470.5943388386,1.2328686450504866e+19,-0.0018657301655993692,-0.0026185335988258354,3686884788188979.5,-0.0018656005363667462,-0.0017653023003441064,1.0334065621034217e+19,1.990933944682511e+18,-1.296292326243078e-07,-0.0008532312984817323,1.3036551409264626e-10
1091817.6537727225,1.304135918673756e+19,-6.168062595554755e-05,-0.00272779322363496,3817376258040078.5,-6.167576634679415e-05,-0.00179220033841046,1.0938885162253023e+19,2.0986566482264568e+18,-4.859608753434121e-09,-0.0009355928852245029,2.6914039469302326e-10
1210999.4191499949,1.3790684104647682e+19,0.009705814485626789,0.01586159385493417,3949423559035874.0,0.009705140199979359,0.01067126037196058,1.1575457649206487e+19,2.2112770318820892e+18,6.742856474071482e-07,0.005190333482973613,-9.258340307255914e-10
1342099.3610649945,1.457905397708689e+19,0.006636723226693475,0.029208750913495472,4083046888632205.5,0.0066362572273102735,0.019244803441017578,1.2245888589728252e+19,2.3290823404699003e+18,4.659993832017575e-07,0.009963947472477874,-2.4963216055953566e-09
1486309.297171494,1.5409002880013582e+19,-0.033299715443665216,-0.048690047552670195,4218259197317858.0,-0.03329740514642655,-0.03308084316583845,1.2952411012974688e+19,2.452373607841529e+18,-2.3102972386400736e-06,-0.015609204386831832,2.8071584501668915e-09
1644940.2268886436,1.6283217669584542e+19,-0.03593914649113887,-0.13531926791133364,4355066814904025.0,-0.03593662013936518,-0.08907456327322916,1.36973957974279e+19,2.581466805341778e+18,-2.5263517737057923e-06,-0.046244704638104615,1.1235984208667983e-08
1819434.249577508,1.7204550048926669e+19,0.08040920325035383,0.09762265707884,4493470011136868.5,0.08040365756537213,0.06840227922630986,1.4483362547208767e+19,2.71669403170687e+18,5.545684981682656e-06,0.029220377852530108,-5.998994662949268e-09
2011377.6745352591,1.81760293062225e+19,-0.015313895235162849,0.034149590418445945,4633463504574706.0,-0.015312956444890346,0.02020764709761791,1.5312991087706601e+19,2.858404755011328e+18,-9.387902724890304e-07,0.013941943320827951,-4.896925246920525e-09
2222515.4419887853,1.9200875802978693e+19,-0.5230463193256178,-1.7307493483670322,4775036930351493.0,-0.5230102720667607,-1.1561507395592412,1.618913364933912e+19,3.0069671167090263e+18,-3.604725885885766e-05,-0.574598608807793,1.38974024923039e-07
2454766.986187664,2.0282515290191913e+19,0.8593794722013115,1.5448706921377076,4918175274793779.0,0.8593201395456768,1.0451643562321646,1.7114827807353018e+19,3.1627693075641457e+18,5.933265563526052e-05,0.4997063359055444,-1.2217196324857944e-07
2710243.6848064307,2.1424594130383704e+19,6.31166274733508,26.490077438489084,5062859282775785.0,6.311225709714847,17.492118897190984,1.8093310245779202e+19,3.3262210253217316e+18,0.00043703762023175407,8.997958541298093,-2.106776937803169e-06
2991268.053287074,2.2630995505069064e+19,1.2009406353843546,29.06068555458043,5209065842151058.0,1.2008562308718724,18.751473923538875,1.912803141490681e+19,3.4977550243200753e+18,8.440451248176591e-05,10.30921163104157,-1.9668133453835738e-06
3300394.8586157816,2.390585669011077e+19,-46.18361235955395,-191.22207083195988,5356768348565636.0,-46.18041024040169,-126.2380618395041,2.0222671153859736e+19,3.6778287679025326e+18,-0.003202119152254697,-64.98400899245567,1.5502291071171233e-05
3640434.34447736,2.5253587485480006e+19,-86.1462036225793,-608.3707440404344,5505937053396622.0,-86.14021364917728,-395.9343703106874,2.1381155352995058e+19,3.866926195431559e+18,-0.00598997340203453,-212.43637372974746,4.2477552385196076e-05
4014477.7789250966,2.667888989101646e+19,148.05713735951682,293.2967820941472,5656539397372011.0,148.04689047818331,202.49462010925936,2.2607673734701404e+19,4.0655596169176013e+18,0.010246881333783904,90.80216198488829,-3.7657281198109206e-05
4425925.556817607,2.8186779125519536e+19,803.849483466093,5095.009611406313,5808540332473462.0,803.7936147483222,3322.1811667326538,2.3906698835483877e+19,4.2742717497032023e+18,0.05586871777055982,1772.8284446736573,-0.00036110331892070364
4878518.112499368,2.9782606092481155e+19,660.6622995543484,8632.200032016282,5961902634811565.0,660.6160743194141,5533.3928238257295,2.5283006276613906e+19,4.4936379132324347e+18,0.04622523493506648,3098.8072081905757,-0.00044499886858589635
5376369.923749305,3.1472081401561022e+19,-3259.402813572536,-15860.646640116185,6116587211130891.0,-3259.1766483875354,-10467.544472527596,2.6741696414705037e+19,4.72426839964483e+18,-0.2261651850040048,-5393.102167588612,0.0013502017874037024
5924006.916124236,3.326130106017849e+19,-10282.11770604637,-91843.69227716349,6272553401318618.0,-10281.401375096704,-59283.120347766584,2.8288217467033063e+19,4.966811039744246e+18,-0.7163309496499453,-32560.571929397025,0.005357674443662461
6526407.60773666,3.5156773954246476e+19,-4545.438298559065,-112193.84676036745,6429759278732069.0,-4545.116560659262,-70900.65430538818,2.9928390209126773e+19,5.221953985840786e+18,-0.32173789979833234,-41293.19245497919,0.0036529487308606394
7189048.368510326,3.716545124123266e+19,41583.1104905518,282205.80803358386,6588161949382882.0,41580.220722635044,184387.8005661329,3.166843434415186e+19,5.490428735131396e+18,2.8897679167809125,97818.00746745139,-0.02038880981894403
7917953.20536136,3.929475778275801e+19,110489.6595460346,1287030.0222551313,6747717850156246.0,110481.94354669936,823987.1148160876,3.3514996645104943e+19,5.773013419803057e+18,7.715999335444197,463042.9074390451,-0.06102769256283357
8719748.525897495,4.1552625748266476e+19,47689.00092717012,1488011.5851626517,6908383045462954.0,47685.60180031618,931586.3736986406,3.5475180972153545e+19,6.070536393067466e+18,3.39912685398154,556425.2114640089,-0.03287485936070725
9601723.378487246,4.394753052637074e+19,-367610.6790706539,-2978055.5083450912,7070113521160369.0,-367585.11457812745,-1941292.134164777,3.755658026881304e+19,6.383880144036258e+18,-25.564492527225973,-1036763.3741803153,0.19664714759855778
10571895.71633597,4.648852908654026e+19,-890557.5541386312,-12878808.65649903,7232865474333238.0,-890495.197624068,-8188255.994171478,3.976731064219433e+19,6.713985578871751e+18,-62.356514565223826,-4690552.66232756,0.49828687508589137
11639085.287969569,4.918530094092861e+19,-33917.99361979472,-9743348.778242499,7396595597608388.0,-33914.8477098218,-5965156.605580798,4.211604763418498e+19,7.06185671114625e+18,-3.145909972817783,-3778192.172661702,0.026651130453024956
12812993.816766527,5.204819186415328e+19,4294197.550298565,52301418.80460133,7561261357059455.0,4293897.9388428405,33527040.647503566,4.461206479186462e+19,7.428565810931866e+18,299.61145572639566,18774378.157097753,-2.372515006305005
14104293.19844318,5.508826053734094e+19,10172785.870670406,186029085.40361035,7726821263351679.0,10172071.039874034,117124977.41603525,4.726527464613337e+19,7.815259069944167e+18,714.8307963730747,68904107.9875755,-5.460170893034835
15524722.518287499,5.831732829105536e+19,4426057.49259027,195087035.51856014,7893235136478246.0,4425736.558175384,119508332.69462414,5.00862722067217e+19,8.223162849197123e+18,320.9344148968583,75578702.82393621,-1.7877742903079143
17087194.77011625,6.174803212900274e+19,-33381453.621478386,-430216331.05060166,8060464365141291.0,-33379124.898069963,-276969564.86588097,5.308638107840035e+19,8.653590586237029e+18,-2328.7234083849457,-153246766.18472,18.923590932435154
18805914.247127876,6.53938812198651e+19,-89159562.18426609,-1859663939.9157417,8228472162444430.0,-89153277.8939821,-1163924495.462053,5.62777022963824e+19,9.107950451320277e+18,-6284.290283945257,-695739444.4536874,45.92266994709144
20000000.0,6.787046972833413e+19,-109246991.921071,-2851128975.7854156,8338469913619191.0,-109239237.26136902,-1765817788.5479789,5.844658958568323e+19,9.415541672737475e+18,-7754.659701781975,-1085311187.237435,51.99029327072161
