t(s),Total retention volume 8,Total retention volume 7,Total retention volume 6,Total solute volume 8,Total solute volume 7,Total solute volume 6,Total 2 volume 8,Total 1 volume 8,Total 1 volume 7,Total 1 volume 6,Flux surface 10: solute
317724.81694156537,4.8812074750028666e+17,28614923356666.207,121728205441505.88,3139868983891965.0,28613767430255.543,112943561664867.2,3.806999446076003e+17,1.0428093390879414e+17,1155926410.7439961,8784643776638.82,-64137486.49898266
359497.2986357219,5.3080881086917734e+17,54858378082350.64,260016828549828.6,3191641809536374.0,54856156448120.414,240923041757025.84,4.156793369745274e+17,1.1193783208511019e+17,2221634230.239837,19093786792802.633,-124979498.81513624
405447.02849929413,5.7608353753354874e+17,98315472104182.78,515732523847938.6,3241629852492246.0,98311479967635.52,477203748045602.5,4.528990022448138e+17,1.1994290543623957e+17,3992136547.1152763,38528775802335.81,-224700574.78641027
455991.7313492236,6.240958100820627e+17,166554945067044.78,960701775214649.8,3290045017069930.5,166548162946859.0,887688338098015.8,4.9248991217849715e+17,1.2831585288649429e+17,6782120185.562868,73013437116634.8,-377466134.78475887
511590.904484146,6.749803004585335e+17,269049890155945.28,1695689252060434.2,3337060223583891.0,269038901557949.97,1564570783626804.8,5.34569750671636e+17,1.370734895633151e+17,10988597995.674469,131118468433630.61,-598445938.7498453
572749.9949325606,7.288511983133618e+17,417325286782388.7,2856234405777856.5,3382816551515884.0,417308187901643.3,2631469373494873.5,5.792391636793801e+17,1.462292180824596e+17,17098880745.584066,224765032282971.47,-902849268.5911359
640024.9944258167,7.857982980803564e+17,625086188299483.4,4618183862481492.0,3427428303008432.0,625060490152255.0,4248186233183415.0,6.265783468262223e+17,1.557925229511255e+17,25698147228.763035,369997629298070.56,-1305026099.5131748
714027.4938683985,8.45883731012426e+17,908326471040947.8,7202688916141539.0,3470986490666130.5,908288994437222.8,6614862366490359.0,6.76644215574765e+17,1.6576852894699475e+17,37476603723.82146,587826549651166.8,-1817760602.5727465
795430.2432552384,9.091395690592946e+17,1285413963382205.2,1.0880510593225008e+16,3513561105325056.0,1285360727342628.8,9975363929617390.0,7.294683505784064e+17,1.7615765737556144e+17,53236039576.245804,905146663607640.4,-2451820946.296881
884973.2675807623,9.755664697045158e+17,1777144975148012.8,1.5975551758741844e+16,3555202457726557.5,1777071079697735.0,1.461980620274791e+16,7.85055858756431e+17,1.8695540849036186e+17,73895450278.83812,1355745555993925.0,-3215769576.667827
983470.5943388386,1.0451334805913601e+18,2406760525197381.0,2.2867606368253296e+16,3595941886919676.0,2406660029850271.0,2.0886187249738484e+16,8.433852444006856e+17,1.9815229430374806e+17,100495347109.91927,1981419118514796.5,-4115994832.572467
1091817.6537727225,1.117779080854142e+18,3199917934673025.5,3.199437429192933e+16,3635792159091728.0,3199783734266490.5,2.9161158129835376e+16,9.044093457997038e+17,2.09733942895348e+17,134200406532.5948,2833216162093966.5,-5156902400.374375
1210999.4191499949,1.1934134988606707e+18,4184614460484878.5,4.385283444706545e+16,3674747911448990.5,4184438160267431.5,3.987999918320697e+16,9.680573591183967e+17,2.216813918308298e+17,176300217450.06943,3972835263858544.0,-6341201445.695475
1342099.3610649945,1.2719223069934203e+18,5391063679576142.0,5.900010122488394e+16,3712786496730976.0,5390835471538370.0,5.352590409292365e+16,1.0342379376453947e+18,2.3397158285129827e+17,228208037779.4261,5474197131960311.0,-7670229690.200075
1486309.297171494,1.3531712460284268e+18,6851529851585093.0,7.805391397611002e+16,3749869534539174.5,6851238393931669.0,7.062869922643364e+16,1.1028433152521509e+18,2.4657806124174435e+17,291457653414.3482,7425214749676436.0,-9144278022.403297
1644940.2268886436,1.437012169361345e+18,8600130075635458.0,1.016929324726794e+17,3785945370980670.0,8599762377008009.0,9.176315033241405e+16,1.1737543533906365e+18,2.594718705997196e+17,367698627440.3602,9929782140265142.0,-10762893123.967386
1819434.249577508,1.52328991948187e+18,1.0672618408350324e+16,1.3065703814131848e+17,3820952500029603.5,1.0672159717926186e+16,1.1754703658406925e+17,1.2468463495160486e+18,2.7262261746577667e+17,458690424133.5759,1.3110001557248888e+16,-12525152178.652887
2011377.6745352591,1.6118498597568417e+18,1.3106169926762222e+16,1.6574787440096538e+17,3854823833161083.5,1.310560363068284e+16,1.4863920541756138e+17,1.3219953740410975e+18,2.8599966188258992e+17,566296079366.022,1.7108668983404248e+16,-14429914641.24535
2222515.4419887853,1.7025456935704955e+18,1.5939185627442752e+16,2.078298984956184e+17,3887491548331704.5,1.593849315119163e+16,1.8573785895023098e+17,1.3990848302323686e+18,2.995733717897878e+17,692476251134.5354,2.209203954538711e+16,-16476061310.481129
2454766.986187664,1.795247124984642e+18,1.921114057485706e+16,2.5783225585905427e+17,3918892132819337.5,1.921030129025703e+16,2.295793578493956e+17,1.4780118686413284e+18,3.133163642104738e+17,839284600019.5507,2.825289800965818e+16,-18662730841.614292
2710243.6848064307,1.889846867879119e+18,2.296249732732007e+16,3.1675181625536595e+17,3948971175809650.0,2.296148846182531e+16,2.80937851568417e+17,1.5586932491614797e+18,3.272046475418303e+17,1008865494770.8972,3.5813964686949084e+16,-20989559619.048447
2991268.053287074,1.986266510782462e+18,2.7234703953731868e+16,3.8565771692144525e+17,3977687473620122.5,2.7233500498741924e+16,3.406260437397818e+17,1.641070243744793e+18,3.4121857956404845e+17,1203454989947.366,4.503167318166354e+16,-23456924505.846676
3300394.8586157816,2.084460803962982e+18,3.2070290759596732e+16,4.656977316150546e+17,4005016079676813.0,3.2068865373729736e+16,4.094973691275071e+17,1.7251122212951795e+18,3.553435665881514e+17,1425385866984.2874,5.620036248754766e+16,-26066181510.967796
3640434.34447736,2.1844200562212237e+18,3.751307250643623e+16,5.581067220438758e+17,4030950050387054.0,3.7511395409163464e+16,4.884497911836343e+17,1.8108186557537357e+18,3.6957045041711085e+17,1677097272778.2734,6.9656930860240504e+16,-28819886351.459507
4014477.7789250966,2.2861705016542505e+18,4.360845381597107e+16,6.64217326296025e+17,4055500788194602.5,4.360649266683278e+16,5.784313253546771e+17,1.8982194413483343e+18,3.838955595177316e+17,1961149138273.5593,8.578600094134741e+16,-31721996214.5333
4425925.556817607,2.3897726999382287e+18,5.040382709572977e+16,7.854729307687816e+17,4078697042167624.0,5.040154685451723e+16,6.804472851541467e+17,1.9873735677201984e+18,3.9832043517590515e+17,2280241212393.2075,1.0502564561463675e+17,-34778011846.33646
4878518.112499368,2.4953182367772186e+18,5.794904385963761e+16,9.234428371940966e+17,4100582771524095.0,5.794640662347069e+16,7.955691191392037e+17,2.0783663767145152e+18,4.128512772911836e+17,2637236166886.1245,1.2787371805489211e+17,-37995087862.77329
5376369.923749305,2.6029251606587935e+18,6.629693569531558e+16,1.0798394418308941e+18,4121214187899078.0,6.629390050933133e+16,9.249446209235455e+17,2.171305764090636e+18,4.274981823802553e+17,3035185984081.6743,1.5489482090734688e+17,-41382085316.14473
5924006.916124236,2.7127326988843873e+18,7.550385948448574e+16,1.2565371745742907e+18,4140656352834768.5,7.550038212377984e+16,1.0698092388431087e+18,2.2663177788822927e+18,4.4227426364928346e+17,3477360706014.299,1.8672793573118634e+17,-44949580452.245804
6526407.60773666,2.8248958226862546e+18,8.56302438653031e+16,1.4555929294371523e+18,4158979711334197.5,8.562627658664662e+16,1.23149821310337e+18,2.3635420960050207e+18,4.5719474696991443e+17,3967278656508.068,2.2409471633378166e+17,-48709838698.1977
7189048.368510326,2.939580176947567e+18,9.67411196782965e+16,1.6792677513134254e+18,4176256893900536.5,9.67366109408624e+16,1.411459323025979e+18,2.4631277928399667e+18,4.722761272136837e+17,4508737434246.896,2.678084282874458e+17,-52676767788.71004
7917953.20536136,3.0569577699881477e+18,1.0890662511174213e+17,1.9300496178113144e+18,4192560031345031.5,1.0890151926646386e+17,1.6112661260124923e+18,2.5652297606523346e+18,4.8753544930448314e+17,5105845278171.658,3.187834917988236e+17,-56865865129.80142
8719748.525897495,3.1772036608407393e+18,1.2220248493314168e+17,2.2106772509870454e+18,4207958718389147.0,1.221967218803721e+17,1.8326316952488707e+18,2.670005949958666e+18,5.029897521637061e+17,5763052769637.838,3.780455557381793e+17,-61294173445.4741
9601723.378487246,3.3004937181719706e+18,1.367104710480414e+17,2.5241649900982646e+18,4222518655081816.5,1.367039858628459e+17,2.0774229940685588e+18,2.777615512679651e+18,5.1865568683717946e+17,6485185195806.667,4.467419960297094e+17,-65980256054.04665
10571895.71633597,3.427003385872791e+18,1.5251885752107923e+17,2.8738288328145505e+18,4236300907393489.5,1.5251158004487712e+17,2.3476761425755884e+18,2.8882177876645827e+18,5.345492973008027e+17,7277476202623.455,5.261526902389616e+17,-70944199618.57141
11639085.287969569,3.556907294730405e+18,1.6972288656576445e+17,3.263313794430272e+18,4249361671047505.0,1.697147409621836e+17,2.6456129242233564e+18,3.001971996187844e+18,5.5068593687153235e+17,8145603581068.147,6.17700870206909e+17,-76207648756.79613
12812993.816766527,3.6903795138931476e+18,1.884252628993729e+17,3.6966227361775877e+18,4261752398237900.0,1.8841616717122435e+17,2.9736589421529037e+18,3.1190374757003085e+18,5.6708028579464614e+17,9095728148886.688,7.229637940246826e+17,-81793874121.49792
14104293.19844318,3.827594234577002e+18,2.0873669274792035e+17,4.1781467755465605e+18,4273520150528346.5,2.0872655821119728e+17,3.3344638697601674e+18,3.2395742789361556e+18,5.837464354903254e+17,10134536723198.047,8.436829057863944e+17,-87727873784.34207
15524722.518287499,3.9687267084393866e+18,2.3077648133035453e+17,4.712697318801733e+18,4284708063660346.0,2.3076521204020646e+17,3.730924253614657e+18,3.363743990446078e+18,6.006980099296543e+17,11269290148667.533,9.817730651870676e+17,-94036506956.35681
17087194.77011625,4.11395430863215e+18,2.5467319941737472e+17,5.305539654735771e+18,4295355840927775.0,2.5466069154010282e+17,4.166209325979788e+18,3.491710650693642e+18,6.179483020976003e+17,12507877271501.76,1.1393303287559708e+18,-100748658993.78242
18805914.247127876,4.263457629160157e+18,2.8056542583212835e+17,5.962427923027977e+18,4305500222670012.5,2.8055156695648723e+17,4.643790271925647e+18,3.6236417176693074e+18,6.355104112681539e+17,13858875640898.967,1.3186376511023204e+18,-107895436897.98944
20000000.0,4.3629041233146404e+18,2.983790648730767e+17,6.420780270330461e+18,4311907561859336.0,2.983642723184409e+17,4.975176256082353e+18,3.711484945439275e+18,6.471072703135436e+17,14792554636048.816,1.445604014248106e+18,-112755956166.86511
