t(s),Total retention volume 8,Total retention volume 7,Total retention volume 6,Total solute volume 8,Total solute volume 7,Total solute volume 6,Total 1 volume 8,Total 2 volume 8,Total 3 volume 7,Total 4 volume 6,Flux surface 10: solute
79543.02432552382,8.400986658615233e+17,988668322262736.8,1126149956630774.2,2.987469899346127e+16,988643098531712.9,1109693408442474.4,1.996148669892595e+17,6.106090998787941e+17,25223731024.172676,16456548188299.625,-873177713.2959677
88497.3267580762,9.011597674398139e+17,1083176432113196.5,1261219920416340.8,3.0254214145533004e+16,1083148742418753.4,1242511685081396.8,2.1279568579590368e+17,6.581098674983924e+17,27689694442.426517,18708235334943.242,-834318744.8330411
98347.05943388383,9.650009991088768e+17,1178955672498923.0,1399356016371644.0,3.0633755672064852e+16,1178925473694670.5,1378286128597802.8,2.2647781541734234e+17,7.078894280194692e+17,30198804253.360058,21069887773840.84,-789862784.5172429
109181.76537727221,1.0316226255131707e+18,1275373885589462.0,1539367858437987.0,3.1011948966281988e+16,1275341150166830.2,1515839921374700.5,2.40649374278518e+17,7.59961302268375e+17,32735422634.44128,23527937063286.53,-741796786.4424868
121099.94191499944,1.1010191165640732e+18,1371792369249225.5,1680085492552300.0,3.1387285765839548e+16,1371757085610323.0,1654017046402029.0,2.552963055444383e+17,8.143355252537957e+17,35283638903.61788,26068446150270.117,-691844551.065914
134209.9361064994,1.173182518536289e+18,1467580753130991.5,1820383639170311.5,3.1758183754688596e+16,1467542925496620.8,1791706216545096.8,2.7040318960601558e+17,8.710211451756005e+17,37827634370.58693,28677422625211.87,-641456513.3657967
148630.92971714935,1.2481063165257513e+18,1562132844644216.0,1959204681287056.0,3.2123047936610876e+16,1562092492569558.8,1927863554733204.8,2.8595416996064845e+17,9.30029098628482e+17,40352074655.1423,31341126553849.5,-591818168.6781536
164494.0226888643,1.3257896253798262e+18,1654882571084136.5,2095580175379194.8,3.2480331608222216e+16,1654839728575767.2,2061533803393487.8,3.019339518907482e+17,9.913753418808495e+17,42842508372.04609,34046371985704.348,-543868741.7895805
181943.42495775074,1.4062415009467215e+18,1745319028133508.5,2228650248679989.0,3.282859416091947e+16,1745273742385541.2,2191869433037272.2,3.183288221849119e+17,1.0550840846008988e+18,45285747963.70193,36780815642716.45,-498324178.99344784
201137.76745352583,1.4894851337883635e+18,1832999606887151.2,2357679909209357.5,3.3166552654619772e+16,1832951936679961.0,2318146688162991.0,3.351276309765692e+17,1.1211909501571631e+18,47670207191.39,39533221046368.35,-455701014.7592824
222251.54419887843,1.5755616793669e+18,1917560237980140.2,2482071142159031.5,3.3493124184086548e+16,1917510251809081.2,2439777459191074.5,3.523226750484001e+17,1.1897458801343903e+18,49986171061.59141,42293682967958.63,-416339651.2390688
245476.69861876627,1.6645334961085814e+18,1998721972860387.2,2601369752488329.0,3.380745651769353e+16,1998669746882315.5,2556315955937595.0,3.6991042659980384e+17,1.2608156129910712e+18,52225978075.34659,45053796550735.62,-380426858.8425459
271024.3684806429,1.7564866064190986e+18,2076293409252608.8,2715266234657234.0,3.4108945296919356e+16,2076239025151141.0,2667459476645169.0,3.8789206262349235e+17,1.3344855984986865e+18,54384101466.76652,47806758012064.96,-348017864.45857453
299126.8053287072,1.851532262427377e+18,2150168830727290.8,2823590450279486.0,3.4397237157298012e+16,2150112373602431.0,2773043061213386.0,4.0627376681699904e+17,1.4108612584530847e+18,56457124859.95259,50547389066104.336,-319058406.0183435
330039.48586157797,1.9498075806581804e+18,2220322323034112.5,2926300482113118.5,3.4672219334121664e+16,2220263879416693.5,2873028397944312.5,4.2506679649937946e+17,1.4900685648246856e+18,58443617423.545395,53272084168800.29,-293406830.32199335
364043.4344477358,2.0514752974223457e+18,2286798497764536.5,3023466603203264.5,3.493399748391189e+16,2286738153841734.5,2967487916060369.5,4.4428732866103744e+17,1.5722539712773924e+18,60343922802.66953,55978687142901.516,-270855916.8245399
401447.77789250936,2.1567227773434458e+18,2349700743532718.0,3115251755149811.0,3.5182864417124948e+16,2349638583649190.0,3056585444731452.5,4.6395611903687974e+17,1.6575837938894787e+18,62159883527.754,58666310418351.4,-251153787.64157546
442592.5556817603,2.2657604696821414e+18,2409178094587664.5,3201890196412351.5,3.541926305896955e+16,2409114200060493.0,3140555081463361.0,4.8409802315338586e+17,1.7462431834697787e+18,63894527172.732895,61335114948990.32,-234023104.61995742
487851.81124993635,2.378820042538003e+18,2465411835423398.0,3283666024822597.0,3.5643747151537736e+16,2465346283681713.5,3219679953669307.0,5.047414366241187e+17,1.838434858762353e+18,65551741680.72272,63986071153293.54,-219177781.48874348
537636.9923749301,2.496152429939703e+18,2518602851265544.0,3360893104941321.5,3.5856942974759024e+16,2518535715300525.0,3294272384156879.0,5.259177127173864e+17,1.9343777742475914e+18,67135965018.65264,66620720784440.64,-206336625.17490983
592400.6916124232,2.6180260030724004e+18,2568960515757536.5,3433897585942769.5,3.605951476494953e+16,2568891863848249.5,3364656629167672.0,5.476606089120601e+17,2.034305879395367e+18,68651909279.82759,69240956775089.46,-195233606.68334812
652640.7607736655,2.744725031136707e+18,2616693623333467.0,3503003751261476.5,3.625213567543134e+16,2616623519000885.5,3431154917722721.0,5.7000580250799635e+17,2.1384670929532846e+18,70104332581.07652,71848833538751.44,-185624778.88572177
718904.8368510321,2.87654853944557e+18,2662003575950921.5,3568523478691444.0,3.643546520965363e+16,2661932078086081.0,3494077063815473.5,5.929905008406941e+17,2.2471225733952325e+18,71497864846.18796,74446414875967.97,-177292142.64536068
791795.3205361353,3.0138096130113925e+18,2705079768813111.5,3630749182021086.5,3.6610133212296056e+16,2705006931926117.0,3553713520555705.5,6.166531569097756e+17,2.360546322889307e+18,72836886991.39484,77035661465378.42,-170044968.76293203
871974.8525897489,3.156835142221992e+18,2746096920578272.5,3689949803370706.5,3.677672983990389e+16,2746022795120288.0,3610331447708620.0,6.410332885127634e+17,2.4790251238693555e+18,74125457979.38593,79618355662083.88,-163719190.34236184
960172.3378487239,3.305965969234478e+18,2785213975249087.0,3746369250909403.5,3.693580050770088e+16,2785138607967989.5,3664173192498487.5,6.66171389719937e+17,2.602858779006821e+18,75367281095.58208,82196058410909.17,-158175491.05478743
1057189.5716335964,3.461557371636734e+18,2822574162720511.0,3800226623647377.5,3.7087844625748424e+16,2822497597020915.0,3715456532040353.5,6.921089182580431e+17,2.732360608752956e+18,76565699600.35788,84770091607020.55,-153296649.88873187
1163908.5287969562,3.623979812559969e+18,2858305826678666.0,3851717607229202.0,3.723331695460418e+16,2858228102966408.0,3764376068224850.5,7.18888340666526e+17,2.867858154938877e+18,77723712256.87004,87341539004345.84,-148984591.65232322
1281299.381676652,3.7936198903271045e+18,2892523690465474.5,3901016527075589.5,3.737263056378296e+16,2892444846464858.5,3811105267623415.0,7.465532182841184e+17,3.009694041479179e+18,78844000618.16348,89911259452169.53,-145157464.8186547
1410429.3198443174,3.970881431553076e+18,2925330310398931.0,3948278672133232.0,3.750616059702485e+16,2925250381437133.0,3855798764736540.5,7.751483198182902e+17,3.158226951137717e+18,79928961803.29803,92479907396687.58,-141746947.50754425
1552472.2518287492,4.1561866853094277e+18,2956817545068101.5,3993642627218110.0,3.7634248280421304e+16,2956736564325695.0,3898594670323202.5,8.047197497429443e+17,3.313832687286056e+18,80980742392.3107,95047956894907.88,-138695883.65343216
1708719.4770116243,4.349977589464719e+18,2987067936474628.0,4037232457121531.5,3.775720481482826e+16,2986985935203912.0,3939616730535806.5,8.353150851128732e+17,3.47690529953698e+18,82001270715.18138,97615726585725.42,-135956279.96997002
1880591.424712787,4.5527170917996513e+18,3016155950034696.0,4079159664507133.5,3.787531495455846e+16,3016072957748617.5,3978976260486085.5,8.66983516221537e+17,3.647858260623519e+18,82992286079.83998,100183404021047.9,-133487649.22971776
